?item	?itemLabel	?coordLabel
<http://www.wikidata.org/entity/Q112713199>	"Stolperstein für Betty Chassel"@de	"Point(10.029258 53.587036)"
<http://www.wikidata.org/entity/Q64666961>	"Stolperstein für Betty Cohen"@de	"Point(9.9509 53.546572222)"
<http://www.wikidata.org/entity/Q107499022>	"Stolperstein für Betty Elkeles"@de	"Point(9.980827777 53.569413888)"
<http://www.wikidata.org/entity/Q99543848>	"Stolperstein für Betty Francken"@de	"Point(9.980697 53.580863)"
<http://www.wikidata.org/entity/Q107563510>	"Stolperstein für Betty Gerisch"@de	"Point(9.981475 53.547930555)"
<http://www.wikidata.org/entity/Q61965646>	"Stolperstein für Betty Guttmann"@de	"Point(10.036877777 53.544411111)"
<http://www.wikidata.org/entity/Q114869440>	"Stolperstein für Betty Hahn"@de	"Point(9.97927 53.57263)"
<http://www.wikidata.org/entity/Q66236039>	"Stolperstein für Betty Heinemann"@de	"Point(9.977147222 53.553636111)"
<http://www.wikidata.org/entity/Q53996717>	"Stolperstein für Betty Hirsch"@de	"Point(10.030222222 53.637130555)"
<http://www.wikidata.org/entity/Q100699406>	"Stolperstein für Betty Hirsch"@de	"Point(9.986606 53.567492)"
<http://www.wikidata.org/entity/Q99227522>	"Stolperstein für Betty Holstein"@de	"Point(9.961536 53.575173)"
<http://www.wikidata.org/entity/Q99534079>	"Stolperstein für Betty Jacobson"@de	"Point(9.981945 53.573791)"
<http://www.wikidata.org/entity/Q99696658>	"Stolperstein für Betty Kopf"@de	"Point(9.981097222 53.568980555)"
<http://www.wikidata.org/entity/Q99537502>	"Stolperstein für Betty Kurzynski"@de	"Point(9.985972222 53.579319444)"
<http://www.wikidata.org/entity/Q63956289>	"Stolperstein für Betty Levi"@de	"Point(9.932613888 53.546508333)"
<http://www.wikidata.org/entity/Q64691897>	"Stolperstein für Betty Levy"@de	"Point(9.950819444 53.547180555)"
<http://www.wikidata.org/entity/Q66558646>	"Stolperstein für Betty Lippmann"@de	"Point(9.977561111 53.551322222)"
<http://www.wikidata.org/entity/Q64774502>	"Stolperstein für Betty Mannheim"@de	"Point(10.021686111 53.588544444)"
<http://www.wikidata.org/entity/Q67203649>	"Stolperstein für Betty Meyer"@de	"Point(9.981958333 53.551061111)"
<http://www.wikidata.org/entity/Q64833091>	"Stolperstein für Betty Norden"@de	"Point(9.986511111 53.552977777)"
<http://www.wikidata.org/entity/Q97650399>	"Stolperstein für Betty Oettinger"@de	"Point(9.986019444 53.585602777)"
<http://www.wikidata.org/entity/Q99551327>	"Stolperstein für Betty Oppenheimer"@de	"Point(9.984177777 53.573411111)"
<http://www.wikidata.org/entity/Q64667020>	"Stolperstein für Betty Rosenberger"@de	"Point(9.949397222 53.548011111)"
<http://www.wikidata.org/entity/Q99676256>	"Stolperstein für Betty Rosenblum"@de	"Point(9.981301 53.565773)"
<http://www.wikidata.org/entity/Q64634050>	"Stolperstein für Betty Rosentreter"@de	"Point(9.942011111 53.547463888)"
<http://www.wikidata.org/entity/Q99542512>	"Stolperstein für Betty Rothschild"@de	"Point(9.983080555 53.572622222)"
<http://www.wikidata.org/entity/Q99584358>	"Stolperstein für Betty Schwarzschild"@de	"Point(9.981338888 53.568441666)"
<http://www.wikidata.org/entity/Q99584319>	"Stolperstein für Betty Wolf"@de	"Point(9.981192 53.568893)"
<http://www.wikidata.org/entity/Q67319640>	"Stolperstein für Betty Worms"@de	"Point(9.962916666 53.553122222)"
<http://www.wikidata.org/entity/Q99703614>	"Stolperstein für Betty Würzburg"@de	"Point(9.98296 53.570265)"
<http://www.wikidata.org/entity/Q91099276>	"Stolperstein für Betty Zloczower"@de	"Point(9.981387 53.567377)"
<http://www.wikidata.org/entity/Q63183708>	"Stolperstein für Betty von der Heydt"@de	"Point(10.003916666 53.578447222)"
<http://www.wikidata.org/entity/Q97650264>	"Stolperstein für Bianca Levy"@de	"Point(9.985077777 53.585730555)"
<http://www.wikidata.org/entity/Q99676412>	"Stolperstein für Bianca Wolff"@de	"Point(9.986716 53.565955)"
<http://www.wikidata.org/entity/Q50127035>	"Stolperstein für Bilha Erna Bezen"@de	"Point(10.0221 53.574786111)"
<http://www.wikidata.org/entity/Q62616124>	"Stolperstein für Binem Rauch"@de	"Point(10.010858333 53.553988888)"
<http://www.wikidata.org/entity/Q50379327>	"Stolperstein für Blanca Mansfeldt"@de	"Point(10.188288888 53.490730555)"
<http://www.wikidata.org/entity/Q99551221>	"Stolperstein für Blanka Dreifus"@de	"Point(9.987361 53.58385)"
<http://www.wikidata.org/entity/Q99674032>	"Stolperstein für Blanka Ehrenberg"@de	"Point(9.985036 53.570583)"
<http://www.wikidata.org/entity/Q99531740>	"Stolperstein für Blanka Redlich"@de	"Point(9.971691666 53.580561111)"
<http://www.wikidata.org/entity/Q97548885>	"Stolperstein für Bodo Löwenthal"@de	"Point(9.979041666 53.595069444)"
<http://www.wikidata.org/entity/Q99227675>	"Stolperstein für Bonnette Benjamin"@de	"Point(9.958061111 53.578972222)"
<http://www.wikidata.org/entity/Q76137626>	"Stolperstein für Boris Förster"@de	"Point(10.051497222 53.557608333)"
<http://www.wikidata.org/entity/Q55380044>	"Stolperstein für Boris Wenik"@de	"Point(9.992377777 53.672122222)"
<http://www.wikidata.org/entity/Q63190412>	"Stolperstein für Braina Horenstein"@de	"Point(10.000252777 53.592030555)"
<http://www.wikidata.org/entity/Q99707241>	"Stolperstein für Brigitte Friedländer"@de	"Point(9.988327 53.582964)"
<http://www.wikidata.org/entity/Q98242721>	"Stolperstein für Brigitte Salomon"@de	"Point(9.969721 53.558209)"
<http://www.wikidata.org/entity/Q99600086>	"Stolperstein für Brunhilde Helfer"@de	"Point(9.985391666 53.570122222)"
<http://www.wikidata.org/entity/Q63183346>	"Stolperstein für Brunhilde Olschewitz"@de	"Point(9.998252777 53.582991666)"
<http://www.wikidata.org/entity/Q61831646>	"Stolperstein für Brunhilde Stobbe"@de	"Point(10.045691666 53.534702777)"
<http://www.wikidata.org/entity/Q55025141>	"Stolperstein für Bruno Behrend"@de	"Point(10.080813888 53.576416666)"
<http://www.wikidata.org/entity/Q97141583>	"Stolperstein für Bruno Berger"@de	"Point(9.985452777 53.581302777)"
<http://www.wikidata.org/entity/Q98091250>	"Stolperstein für Bruno Beutner"@de	"Point(10.077988888 53.552747222)"
<http://www.wikidata.org/entity/Q64617586>	"Stolperstein für Bruno Bonifacius"@de	"Point(10.053883333 53.553652777)"
<http://www.wikidata.org/entity/Q99658862>	"Stolperstein für Bruno Cohn"@de	"Point(9.980022222 53.568727777)"
<http://www.wikidata.org/entity/Q64520546>	"Stolperstein für Bruno Gortatowski"@de	"Point(10.056138888 53.551219444)"
<http://www.wikidata.org/entity/Q83165327>	"Stolperstein für Bruno Grünewald"@de	"Point(10.035822222 53.554763888)"
<http://www.wikidata.org/entity/Q61958372>	"Stolperstein für Bruno Kempe"@de	"Point(10.060077777 53.567680555)"
<http://www.wikidata.org/entity/Q101204261>	"Stolperstein für Bruno Krüger"@de	"Point(10.053580555 53.5892)"
<http://www.wikidata.org/entity/Q99707178>	"Stolperstein für Bruno Loeser"@de	"Point(9.977963 53.579049)"
<http://www.wikidata.org/entity/Q63183414>	"Stolperstein für Bruno Meisel"@de	"Point(9.996416666 53.600713888)"
<http://www.wikidata.org/entity/Q98242741>	"Stolperstein für Bruno Müller"@de	"Point(9.966197222 53.550433333)"
<http://www.wikidata.org/entity/Q64630185>	"Stolperstein für Bruno Nathan"@de	"Point(10.047619444 53.560391666)"
<http://www.wikidata.org/entity/Q64512458>	"Stolperstein für Bruno Niemann"@de	"Point(9.963430555 53.560452777)"
<http://www.wikidata.org/entity/Q106774811>	"Stolperstein für Bruno Otto Fries"@de	"Point(9.997405555 53.601819444)"
<http://www.wikidata.org/entity/Q64520582>	"Stolperstein für Bruno Prieß"@de	"Point(10.040608333 53.553430555)"
<http://www.wikidata.org/entity/Q62130375>	"Stolperstein für Bruno Rosenbaum"@de	"Point(10.0255536 53.5607668)"
<http://www.wikidata.org/entity/Q99534061>	"Stolperstein für Bruno Schragenheim"@de	"Point(9.981709 53.573648)"
<http://www.wikidata.org/entity/Q54806919>	"Stolperstein für Bruno Schulz"@de	"Point(9.989302777 53.517822222)"
<http://www.wikidata.org/entity/Q99703626>	"Stolperstein für Bruno Seelig"@de	"Point(9.981141 53.56715)"
<http://www.wikidata.org/entity/Q61934441>	"Stolperstein für Bruno Selck"@de	"Point(10.044719444 53.570533333)"
<http://www.wikidata.org/entity/Q99600102>	"Stolperstein für Bruno Spiro"@de	"Point(9.992881 53.567212)"
<http://www.wikidata.org/entity/Q113233973>	"Stolperstein für Bruno Steenbuck"@de	"Point(10.039998 53.576458)"
<http://www.wikidata.org/entity/Q43675210>	"Stolperstein für Bruno Tesch"@de	"Point(9.942705 53.55567)"
<http://www.wikidata.org/entity/Q98970182>	"Stolperstein für Bruno Wagener"@de	"Point(9.968125 53.581722222)"
<http://www.wikidata.org/entity/Q99227618>	"Stolperstein für Bruno Wassertrüdinger"@de	"Point(9.973077777 53.570730555)"
<http://www.wikidata.org/entity/Q65048686>	"Stolperstein für Bruno Wolf"@de	"Point(9.988458333 53.556827777)"
<http://www.wikidata.org/entity/Q99557168>	"Stolperstein für Bruno Wolfsberg"@de	"Point(9.982061111 53.570783333)"
<http://www.wikidata.org/entity/Q99600095>	"Stolperstein für Caecilie Loewenthal"@de	"Point(9.992766666 53.564572222)"
<http://www.wikidata.org/entity/Q64666986>	"Stolperstein für Caecilie Meyer"@de	"Point(9.950472222 53.546494444)"
<http://www.wikidata.org/entity/Q99537614>	"Stolperstein für Caesar Laski"@de	"Point(9.98602 53.583689)"
<http://www.wikidata.org/entity/Q95562133>	"Stolperstein für Camilla Bloch"@de	"Point(9.97431 53.558361)"
<http://www.wikidata.org/entity/Q65048671>	"Stolperstein für Camilla Fuchs"@de	"Point(9.988458333 53.556827777)"
<http://www.wikidata.org/entity/Q65096054>	"Stolperstein für Camilla Fuchs"@de	"Point(9.980811111 53.550330555)"
<http://www.wikidata.org/entity/Q62182615>	"Stolperstein für Camilla Gembicki"@de	"Point(10.017630555 53.564330555)"
<http://www.wikidata.org/entity/Q64682213>	"Stolperstein für Camille Charpentier"@de	"Point(9.946497222 53.551086111)"
<http://www.wikidata.org/entity/Q61989778>	"Stolperstein für Camillo Friede"@de	"Point(10.000602777 53.554552777)"
<http://www.wikidata.org/entity/Q63956335>	"Stolperstein für Carl Arthur Jaffé"@de	"Point(9.931966666 53.546086111)"
<http://www.wikidata.org/entity/Q99673920>	"Stolperstein für Carl Belzinger"@de	"Point(9.981575 53.568167)"
<http://www.wikidata.org/entity/Q67319409>	"Stolperstein für Carl Biskupitzer"@de	"Point(9.961044444 53.548794444)"
<http://www.wikidata.org/entity/Q50379361>	"Stolperstein für Carl Boldt"@de	"Point(10.219722222 53.483052777)"
<http://www.wikidata.org/entity/Q62059951>	"Stolperstein für Carl Bruns"@de	"Point(10.019141666 53.5672)"
<http://www.wikidata.org/entity/Q43651523>	"Stolperstein für Carl Burmester"@de	"Point(10.039805555 53.587377777)"
<http://www.wikidata.org/entity/Q67184442>	"Stolperstein für Carl Burmester"@de	"Point(9.986066666 53.550772222)"
<http://www.wikidata.org/entity/Q53845000>	"Stolperstein für Carl Christian Nickels"@de	"Point(10.006447222 53.631269444)"
<http://www.wikidata.org/entity/Q99674029>	"Stolperstein für Carl Cohn"@de	"Point(9.985036 53.570583)"
<http://www.wikidata.org/entity/Q108257248>	"Stolperstein für Carl Ebet"@de	"Point(10.174341666 53.636680555)"
<http://www.wikidata.org/entity/Q107512732>	"Stolperstein für Carl Ellern"@de	"Point(9.983893 53.573159)"
<http://www.wikidata.org/entity/Q110044610>	"Stolperstein für Carl F. Riemann"@de	"Point(9.978791666 53.569977777)"
<http://www.wikidata.org/entity/Q99673928>	"Stolperstein für Carl Feilmann"@de	"Point(9.981083333 53.568713888)"
<http://www.wikidata.org/entity/Q99227487>	"Stolperstein für Carl Flatau"@de	"Point(9.976788888 53.571691666)"
<http://www.wikidata.org/entity/Q99537537>	"Stolperstein für Carl Frank"@de	"Point(9.9812 53.580611111)"
<http://www.wikidata.org/entity/Q57418440>	"Stolperstein für Carl Gebhardt"@de	"Point(10.032786111 53.577747222)"
<http://www.wikidata.org/entity/Q59781204>	"Stolperstein für Carl Hertz Müller"@de	"Point(10.044352777 53.591188888)"
<http://www.wikidata.org/entity/Q97593683>	"Stolperstein für Carl Löwenberg"@de	"Point(9.981647222 53.585675)"
<http://www.wikidata.org/entity/Q64833141>	"Stolperstein für Carl Norden"@de	"Point(9.986511111 53.552977777)"
<http://www.wikidata.org/entity/Q99658830>	"Stolperstein für Carl Norden"@de	"Point(9.980659 53.567108)"
<http://www.wikidata.org/entity/Q62746436>	"Stolperstein für Carl Philippsohn"@de	"Point(10.0109 53.556522222)"
<http://www.wikidata.org/entity/Q107565264>	"Stolperstein für Carl Puls"@de	"Point(10.034202777 53.663172222)"
<http://www.wikidata.org/entity/Q99707186>	"Stolperstein für Carl Richard Sohn"@de	"Point(9.978593 53.579468)"
<http://www.wikidata.org/entity/Q66309348>	"Stolperstein für Carl Rühs"@de	"Point(9.9765 53.551488888)"
<http://www.wikidata.org/entity/Q107705321>	"Stolperstein für Carl Schrader"@de	"Point(10.109741666 53.673663888)"
<http://www.wikidata.org/entity/Q49815681>	"Stolperstein für Carl Sievers"@de	"Point(10.129572222 53.661013888)"
<http://www.wikidata.org/entity/Q98969315>	"Stolperstein für Carl Stuhr"@de	"Point(9.965330555 53.577736111)"
<http://www.wikidata.org/entity/Q54833470>	"Stolperstein für Carl Suhling"@de	"Point(10.020997222 53.665205555)"
<http://www.wikidata.org/entity/Q62071393>	"Stolperstein für Carl Theodor Griesel"@de	"Point(10.022477777 53.560097222)"
<http://www.wikidata.org/entity/Q99703618>	"Stolperstein für Carl von Ossietzky"@de	"Point(9.984147222 53.564222222)"
<http://www.wikidata.org/entity/Q61971060>	"Stolperstein für Carl-Heinz Dellin"@de	"Point(10.023611111 53.545402777)"
<http://www.wikidata.org/entity/Q54913770>	"Stolperstein für Carla Cahn"@de	"Point(10.061213888 53.569711111)"
<http://www.wikidata.org/entity/Q99636592>	"Stolperstein für Carla Magnus"@de	"Point(9.981652777 53.571916666)"
<http://www.wikidata.org/entity/Q64667033>	"Stolperstein für Carla Sommer"@de	"Point(9.939611111 53.553077777)"
<http://www.wikidata.org/entity/Q99674030>	"Stolperstein für Carmen Cohn"@de	"Point(9.985036 53.570583)"
<http://www.wikidata.org/entity/Q99636650>	"Stolperstein für Carmen Liebenthal"@de	"Point(9.981565 53.570163)"
<http://www.wikidata.org/entity/Q66145588>	"Stolperstein für Carolina Falck"@de	"Point(9.983541666 53.548869444)"
<http://www.wikidata.org/entity/Q106113330>	"Stolperstein für Carolina Henle"@de	"Point(9.986588888 53.568397222)"
<http://www.wikidata.org/entity/Q99543826>	"Stolperstein für Caroline Borchardt"@de	"Point(9.985261111 53.582411111)"
<http://www.wikidata.org/entity/Q99736220>	"Stolperstein für Caroline Bundheim"@de	"Point(9.983288888 53.574166666)"
<http://www.wikidata.org/entity/Q99584512>	"Stolperstein für Caroline Cohen"@de	"Point(9.982383333 53.569458333)"
<http://www.wikidata.org/entity/Q107512785>	"Stolperstein für Caroline Ellern"@de	"Point(9.983893 53.573159)"
<http://www.wikidata.org/entity/Q95414461>	"Stolperstein für Caroline Josephs"@de	"Point(9.988566666 53.579744444)"
<http://www.wikidata.org/entity/Q99658831>	"Stolperstein für Caroline Norden"@de	"Point(9.980659 53.567108)"
<http://www.wikidata.org/entity/Q99636880>	"Stolperstein für Caroline Oppenheimer"@de	"Point(9.988361 53.570556)"
<http://www.wikidata.org/entity/Q99537511>	"Stolperstein für Caroline von der Walde"@de	"Point(9.986588888 53.578636111)"
<http://www.wikidata.org/entity/Q54087489>	"Stolperstein für Celine Reincke"@de	"Point(10.030222222 53.637130555)"
<http://www.wikidata.org/entity/Q65048688>	"Stolperstein für Celine Wenkel"@de	"Point(9.988008333 53.556113888)"
<http://www.wikidata.org/entity/Q99551201>	"Stolperstein für Cerline Elise Nathan"@de	"Point(9.986583055 53.583843055)"
<http://www.wikidata.org/entity/Q97481694>	"Stolperstein für Cerline Kristianpoller"@de	"Point(9.981955555 53.462822222)"
<http://www.wikidata.org/entity/Q54006547>	"Stolperstein für Chaile Charlotte Lippstadt"@de	"Point(10.030222222 53.637130555)"
<http://www.wikidata.org/entity/Q99658837>	"Stolperstein für Chaim David Kellmann"@de	"Point(9.980445 53.567431)"
<http://www.wikidata.org/entity/Q90168192>	"Stolperstein für Chaim Isaak Berger"@de	"Point(9.982761111 53.4554)"
<http://www.wikidata.org/entity/Q97501985>	"Stolperstein für Chaim Krauthamer"@de	"Point(9.986188888 53.456261111)"
<http://www.wikidata.org/entity/Q55185537>	"Stolperstein für Chaim Max Schwarz"@de	"Point(10.038963888 53.534652777)"
<http://www.wikidata.org/entity/Q64529233>	"Stolperstein für Chaim Reder"@de	"Point(10.057166666 53.554777777)"
<http://www.wikidata.org/entity/Q91099273>	"Stolperstein für Chaim Zloczower"@de	"Point(9.981387 53.567377)"
<http://www.wikidata.org/entity/Q97464687>	"Stolperstein für Chaja Ester Schulz"@de	"Point(9.973472222 53.452536111)"
<http://www.wikidata.org/entity/Q50127472>	"Stolperstein für Chaja Rywa Balck"@de	"Point(10.142655555 53.689227777)"
<http://www.wikidata.org/entity/Q112630627>	"Stolperstein für Chaja Susi Friedmann"@de	"Point(9.955079 53.560226)"
<http://www.wikidata.org/entity/Q90464331>	"Stolperstein für Chana Anna Goldberg"@de	"Point(9.986294444 53.455533333)"
<http://www.wikidata.org/entity/Q108915952>	"Stolperstein für Chana Ascher"@de	"Point(9.985036 53.570583)"
<http://www.wikidata.org/entity/Q99600142>	"Stolperstein für Chana Cohn"@de	"Point(9.980819444 53.571280555)"
<http://www.wikidata.org/entity/Q112655515>	"Stolperstein für Chana Lea Deutel"@de	"Point(9.942255555 53.557480555)"
<http://www.wikidata.org/entity/Q99227523>	"Stolperstein für Channa Wiener"@de	"Point(9.961536 53.575173)"
<http://www.wikidata.org/entity/Q97481079>	"Stolperstein für Charles Apteker"@de	"Point(9.985463888 53.457613888)"
<http://www.wikidata.org/entity/Q108284509>	"Stolperstein für Charles Ernest Halle"@de	"Point(9.958052777 53.576311111)"
<http://www.wikidata.org/entity/Q65060373>	"Stolperstein für Charles Först"@de	"Point(9.985097222 53.556480555)"
<http://www.wikidata.org/entity/Q55078777>	"Stolperstein für Charles Hennings"@de	"Point(10.030686111 53.555322222)"
<http://www.wikidata.org/entity/Q99658853>	"Stolperstein für Charles Lasdun"@de	"Point(9.980378 53.568265)"
<http://www.wikidata.org/entity/Q99676242>	"Stolperstein für Charlotte Berges"@de	"Point(9.982636111 53.570188888)"
<http://www.wikidata.org/entity/Q113140980>	"Stolperstein für Charlotte Borchardt"@de	"Point(9.983088888 53.585877777)"
<http://www.wikidata.org/entity/Q99542470>	"Stolperstein für Charlotte Bravo"@de	"Point(9.981945 53.573791)"
<http://www.wikidata.org/entity/Q99676279>	"Stolperstein für Charlotte Carlebach"@de	"Point(9.986869 53.572529)"
<http://www.wikidata.org/entity/Q99703635>	"Stolperstein für Charlotte Dammann"@de	"Point(9.986868888 53.572528888)"
<http://www.wikidata.org/entity/Q97466104>	"Stolperstein für Charlotte Danziger"@de	"Point(9.982397222 53.462375)"
